m r d s f D_pi2_mean D_pi2_quantile0.05 D_pi2_quantile0.25 D_pi2_quantile0.50 D_pi2_quantile0.75 D_pi2_quantile0.95 HD_pi2_mean HD_pi2_quantile0.05 HD_pi2_quantile0.25 HD_pi2_quantile0.50 HD_pi2_quantile0.75 HD_pi2_quantile0.95
0.00034 2.5e-07 0.5 0.0067 0.5 477.153984210526 404.215 448.306578947368 477.421052631579 506.303947368421 546.576578947368 475.842884210526 404.89 447.644736842105 475.194736842105 508.047368421053 548.028684210526
0.00034 2.5e-07 0.01 0.01333 0.001 485.723368421053 413.960789473684 458.825 486.531578947369 513.943421052632 551.473157894737 488.141505263158 420.565526315789 459.255263157895 486.886842105263 518.690789473684 552.627631578948
0.00034 2.5e-07 0.01 0.01333 0.01 486.183273684211 417.249473684211 456.902631578947 485.384210526316 515.228947368421 559.271842105264 486.842536842105 419.677105263158 458.846052631579 488.507894736842 515.097368421053 551.587894736842
0.00034 2.5e-07 0.01 0.01333 0.1 485.390905263158 412.711578947368 457.490789473684 485.813157894737 517.157894736842 554.386578947369 480.124868421053 408.416315789474 449.918421052632 478.915789473684 511.315789473684 553.185
0.00034 2.5e-07 0.01 0.01333 0.5 482.761926315789 414.406842105263 454.217105263158 481.697368421052 512.584210526316 554.756052631579 473.943942105263 402.087631578948 443.698684210526 475.178947368421 503.271052631579 545.857631578947
0.00034 2.5e-07 0.5 0.01333 0.001 485.730894736842 414.583157894737 458.66447368421 486.371052631579 513.228947368421 550.473157894737 488.091984210526 419.690526315789 458.003947368421 486.710526315789 519.576315789474 553.138684210526
0.00034 2.5e-07 0.5 0.01333 0.01 482.82017368421 413.749736842105 452.194736842105 481.468421052631 513.643421052632 555.95447368421 482.636515789474 411.349210526316 456.706578947369 484.842105263157 510.881578947368 546.933421052632
0.00034 2.5e-07 0.5 0.01333 0.1 471.423121052632 406.51 443.617105263158 471.005263157894 498.352631578947 541.644210526315 469.469152631579 393.824736842105 439.325 468.715789473684 500.3 540.940526315789
0.00034 2.5e-07 0.5 0.01333 0.5 468.646063157895 396.188947368421 439.640789473684 468.873684210526 498.842105263158 540.663684210526 463.962057894737 390.240789473684 433.868421052631 464.868421052632 494.115789473684 535.263157894737
0.00034 2.5e-07 0.01 0.02667 0.001 485.825515789474 414.583157894737 459.014473684211 486.984210526316 513.344736842105 551.323421052631 487.989115789474 419.918157894737 459.678947368421 486.392105263158 518.727631578947 552.609210526316
