m r d s f D_dxy_mean D_dxy_quantile0.05 D_dxy_quantile0.25 D_dxy_quantile0.50 D_dxy_quantile0.75 D_dxy_quantile0.95 HD_dxy_mean HD_dxy_quantile0.05 HD_dxy_quantile0.25 HD_dxy_quantile0.50 HD_dxy_quantile0.75 HD_dxy_quantile0.95
0.0017 2.5e-07 0.5 0.1334 0.001 600.491795 546.7285 574.53625 595.9575 619.33 674.13275 501.82628 439.50925 470.7175 489.7675 518.32625 623.12425
0.0017 2.5e-07 0.5 0.1334 0.01 655.90533 570.67225 630.48125 658.6725 687.69 724.9605 594.14887 474.6985 563.285 603.225 636.2775 680.67175
0.0017 2.5e-07 0.5 0.1334 0.1 673.260575 619.35325 650.60375 673.485 695.63875 729.447 616.516125 551.375 587.97 614.615 643.8275 687.42325
0.0017 2.5e-07 0.5 0.1334 0.5 674.62276 619.445 651.4525 674.0975 696.28 730.5535 618.075145 549.70725 589.85625 617.8875 645.57375 687.76725
0.0034 2.5e-07 0.01 0 0.001 572.60653 527.62325 555.92375 572.98 590.8525 614.3305 466.170155 417.22975 447.4625 466.5975 486.64375 513.799
0.0034 2.5e-07 0.01 0 0.01 574.37679 530.209 556.955 575.475 591.26125 618.324 466.313745 419.80875 447.0475 465.805 485.17 513.20125
0.0034 2.5e-07 0.01 0 0.1 574.48969 530.49825 556.785 573.825 591.1975 618.99825 467.397925 421.54 447.75875 465.8025 486.935 514.9575
0.0034 2.5e-07 0.01 0 0.5 573.80045 532.20325 554.6125 573.64 592.4025 616.7665 467.91186 418.431 447.49125 467.375 488.73375 515.93125
0.0034 2.5e-07 0.5 0 0.001 572.60653 527.62325 555.92375 572.98 590.8525 614.3305 466.170155 417.22975 447.4625 466.5975 486.64375 513.799
0.0034 2.5e-07 0.5 0 0.01 574.37679 530.209 556.955 575.475 591.26125 618.324 466.313745 419.80875 447.0475 465.805 485.17 513.20125
0.0034 2.5e-07 0.5 0 0.1 574.48969 530.49825 556.785 573.825 591.1975 618.99825 467.397925 421.54 447.75875 465.8025 486.935 514.9575
0.0034 2.5e-07 0.5 0 0.5 573.80045 532.20325 554.6125 573.64 592.4025 616.7665 467.91186 418.431 447.49125 467.375 488.73375 515.93125
0.0034 2.5e-07 0.01 0.0067 0.001 572.54208 527.62325 555.4575 572.82 590.64125 614.3305 466.222405 417.3105 447.445 466.465 486.68 512.9825
0.0034 2.5e-07 0.01 0.0067 0.01 574.20841 529.473 556.53125 574.465 590.98125 619.5215 466.619985 420.03325 447.6475 466.2225 485.8025 514.505
0.0034 2.5e-07 0.01 0.0067 0.1 574.74021 533.18275 557.86625 574.2 591.8575 619.25625 468.17195 421.0285 448.97875 467.3675 486.47875 517.44625
0.0034 2.5e-07 0.01 0.0067 0.5 574.60643 529.3895 555.92 575.0275 592.97375 619.1685 467.73719 420.843 447.83 467.445 487.245 515.286
0.0034 2.5e-07 0.5 0.0067 0.001 572.67351 528.8835 555.59 572.6775 590.8525 615.1015 466.089295 417.3105 447.29375 466.2975 485.97625 512.9825
0.0034 2.5e-07 0.5 0.0067 0.01 574.21806 530.389 556.68875 574.1575 591.38625 618.898 467.115955 420.2195 447.9725 466.6075 485.975 516.09075
0.0034 2.5e-07 0.5 0.0067 0.1 575.01807 529.592 558.58375 575.1375 593.275 616.3755 468.722565 420.109 448.3125 468.025 488.27125 517.98075
0.0034 2.5e-07 0.5 0.0067 0.5 575.3224 533.49275 555.71875 575.82 594.00125 618.51525 468.466035 423.627 448.9725 468.2525 488.57625 514.8865
0.0034 2.5e-07 0.01 0.01333 0.001 572.741775 527.98625 555.94 572.98 590.98375 615.0095 466.291705 417.3105 447.53375 466.465 486.94875 513.51525
0.0034 2.5e-07 0.01 0.01333 0.01 574.2329 529.80175 556.22 574.6825 591.3275 619.5005 467.12342 419.781 447.36875 466.035 486.365 518.2185
0.0034 2.5e-07 0.01 0.01333 0.1 575.163835 531.9925 558.495 575.0275 592.8275 619.123 470.087405 421.40375 449.9725 469.2175 490.69875 518.679
0.0034 2.5e-07 0.01 0.01333 0.5 576.81186 531.44925 558.38125 578.23 593.88375 621.595 472.76714 424.835 453.38875 472.725 491.69375 520.9185
0.0034 2.5e-07 0.5 0.01333 0.001 572.75309 529.18975 555.5375 572.9075 590.76875 615.1015 466.113155 417.38175 447.1375 466.465 486.06 514.32625
0.0034 2.5e-07 0.5 0.01333 0.01 574.495315 528.436 556.255 575.4525 592.42625 617.8575 468.097475 422.61525 448.1625 467.0325 487.66375 518.6065
0.0034 2.5e-07 0.5 0.01333 0.1 575.582395 531.59275 555.01625 576.0675 595.25375 618.92675 471.902775 424.45075 452.12 471.175 491.705 521.60025
0.0034 2.5e-07 0.5 0.01333 0.5 575.675355 531.2405 557.25625 575.815 593.6225 619.8085 472.78503 425.82025 452.56625 471.84 492.80625 523.48075
0.0034 2.5e-07 0.01 0.02667 0.001 572.60102 527.98625 555.75875 572.98 590.64125 613.877 466.24728 417.3105 447.18125 466.45 486.64375 513.742
0.0034 2.5e-07 0.01 0.02667 0.01 574.558785 530.4425 557.1 575.8875 592.0425 619.5155 469.1042 421.163 449.18875 468.4175 488.48875 515.2805
0.0034 2.5e-07 0.01 0.02667 0.1 575.463945 531.047 557.18875 575.045 592.43625 622.02225 479.310835 428.79225 458.40375 479.0925 500.8875 528.755
0.0034 2.5e-07 0.01 0.02667 0.5 578.427625 534.332 560.03625 578.605 596.91625 622.84625 482.15835 432.92825 461.96125 482.11 501.15125 531.134
0.0034 2.5e-07 0.5 0.02667 0.001 572.805325 528.195 555.0375 573.54 590.99 615.23625 466.355275 418.211 447.2225 466.465 486.0975 514.65925
0.0034 2.5e-07 0.5 0.02667 0.01 576.166145 529.154 558.8575 576.3925 593.8325 620.89 472.47881 426.3485 451.30875 471.4225 493.005 522.724
0.0034 2.5e-07 0.5 0.02667 0.1 580.18217 537.6205 562.60375 579.8175 597.62 626.4055 482.5809 433.66475 463.0025 481.5425 501.8125 533.4355
0.0034 2.5e-07 0.5 0.02667 0.5 581.4774 538.21825 562.34375 581.425 599.70875 627.25375 483.783575 435.9065 464.8925 483.3975 503.185 531.8245
0.0034 2.5e-07 0.01 0.05333 0.001 572.57864 527.4615 555.75875 573.235 590.27625 615.0095 466.961705 417.12125 447.54375 467.1825 487.60625 514.6735
0.0034 2.5e-07 0.01 0.05333 0.01 574.599705 530.45925 556.9 574.5 591.89 620.977 475.379455 425.39075 453.55125 472.94 497.00625 529.53475
0.0034 2.5e-07 0.01 0.05333 0.1 578.81534 532.92325 558.705 577.3225 598.85625 628.56725 496.70551 442.30475 476.14 497.47 517.30625 548.257
0.0034 2.5e-07 0.01 0.05333 0.5 583.05551 532.73575 563.56875 584.1375 603.39125 629.03375 498.51292 447.68575 475.70375 496.255 520.6375 549.60275
0.0034 2.5e-07 0.5 0.05333 0.001 573.4629 527.58975 556.225 573.41 591.02125 617.12125 468.19607 417.8925 448.0275 467.895 488.60375 519.25575
0.0034 2.5e-07 0.5 0.05333 0.01 582.00124 535.511 563.155 581.86 600.7475 630.14225 485.650135 430.278 459.5275 484.28 510.99875 545.952
0.0034 2.5e-07 0.5 0.05333 0.1 590.56906 543.942 572.44375 591.1175 609.395 636.57775 506.375355 452.51375 484.4725 506.3925 528.0925 558.79725
0.0034 2.5e-07 0.5 0.05333 0.5 592.685735 547.30825 572.8925 593.0075 610.94125 640.51175 507.57705 453.9375 485.7025 506.685 529.46375 560.92125
0.0034 2.5e-07 0.01 0.0667 0.001 572.54517 527.98625 555.92375 572.98 590.6325 613.877 467.231755 417.49575 447.445 467.49 487.965 514.677
0.0034 2.5e-07 0.01 0.0667 0.01 575.287325 530.52175 558.09625 575.0925 592.11875 619.637 480.75719 428.01375 456.4 478.6325 502.98375 542.55375
0.0034 2.5e-07 0.01 0.0667 0.1 580.25785 533.43775 560.3 580.775 598.97375 629.2965 505.76365 453.878 483.39125 505.52 526.945 558.68825
0.0034 2.5e-07 0.01 0.0667 0.5 582.024965 535.6515 563.31625 582.2875 600.8925 627.7615 505.55639 455.7825 483.2675 504.19 528.00375 558.203
0.0034 2.5e-07 0.5 0.0667 0.001 573.72512 528.3095 556.3675 574.125 591.17375 617.957 468.68355 418.18175 448.0475 468.3375 488.71625 521.1535
0.0034 2.5e-07 0.5 0.0667 0.01 586.058275 538.79425 565.7 585.9075 605.9225 633.941 493.973845 432.24875 467.37 495.2325 520.01 556.72575
0.0034 2.5e-07 0.5 0.0667 0.1 596.583895 551.2625 576.48375 596.8625 614.87625 643.7935 515.243885 463.1185 494.43625 515.485 536.13625 567.678
0.0034 2.5e-07 0.5 0.0667 0.5 597.58084 549.60375 579.01125 597.0725 616.9975 646.2135 519.10043 467.814 496.61 518.4925 539.515 575.303
0.0034 2.5e-07 0.01 0.1334 0.001 572.7214 527.494 556.06625 573.0875 590.64875 615.23675 470.559985 417.947 448.48375 468.8925 491.01 527.97625
0.0034 2.5e-07 0.01 0.1334 0.01 574.729305 529.29 556.70375 574.935 593.23125 621.30025 506.41993 437.5235 471.43625 506.15 537.8025 584.8925
0.0034 2.5e-07 0.01 0.1334 0.1 582.54006 533.69525 563.25125 582.4175 602.86 631.6615 539.233645 479.41625 515.5375 538.8825 564.73625 596.4385
0.0034 2.5e-07 0.01 0.1334 0.5 586.34975 537.485 565.26625 585.9725 607.81875 637.08 538.15664 478.009 514.46125 539.1725 560.20375 600.557
0.0034 2.5e-07 0.5 0.1334 0.001 577.58781 529.48025 558.06625 576.4375 595.99125 627.0705 476.253145 418.51375 449.8325 471.3425 496.21375 561.3935
0.0034 2.5e-07 0.5 0.1334 0.01 610.7818 551.21375 587.9375 612.0175 634.38625 664.50075 538.570895 447.34175 510.32375 544.86 570.26125 607.21525
0.0034 2.5e-07 0.5 0.1334 0.1 622.29052 572.24075 600.62375 621.735 642.8625 673.7515 557.67462 499.726 531.85875 556.7575 581.93125 619.1275
0.0034 2.5e-07 0.5 0.1334 0.5 624.380185 577.18075 603.24 622.5375 645.4425 677.0255 560.05583 500.12575 534.07625 560.3775 584.47 622.89975
