chr h m sr s r f t window pi_pop1 pi_pop2 dxy fst fst0.025 fst0.05 fst0.10 fst0.25 fst0.5 fst0.75 fst0.90 fst0.95 fst0.975
X 0.01 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 1e+05 1.07782142857143 3.87234848484848 12.1610208333333 0.785772873013717 0.590234933267181 0.616539981757373 0.658819609709662 0.719571452871945 0.792036910457963 0.861261754548461 0.902074450194751 0.922565310846561 0.937447866818496
X 0.01 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 50000 0.566357142857143 2.02575757575758 7.31064583333333 0.813413289720827 0.596689104183383 0.625096283027317 0.676233924461893 0.74859924359154 0.82649947753396 0.888039103753389 0.934098746081505 0.955252749553268 0.966690177638453
X 0.01 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 25000 0.342857142857143 1.21498484848485 5.20420833333333 0.846855506372423 0.633872566225507 0.673442394746923 0.710637047163363 0.785847859480398 0.861097295139848 0.919407008086253 0.958170995670996 0.979591836734694 1
X 0.01 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 10000 0.222 0.806984848484848 4.07033333333333 0.874627469697446 0.671417880616163 0.712712430426716 0.749405716400289 0.818181818181818 0.888501742160279 0.940681323034264 0.979591836734694 1 1
A 0.5 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 1e+05 1.10371428571429 3.91471212121212 12.45225 0.785501675202494 0.590846048275989 0.607452701698459 0.652674411877514 0.723073692841135 0.795713315327263 0.85917703496396 0.899111414900889 0.922739728824634 0.942665315199468
A 0.5 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 50000 0.568892857142857 2.04624242424242 7.486 0.814227975631619 0.616380448691769 0.642056745056745 0.679168285782459 0.752319447401415 0.822213536651838 0.888606112197661 0.930583003952569 0.953412023116457 0.968950702173002
A 0.5 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 25000 0.353857142857143 1.20616666666667 5.27139583333333 0.845195475725569 0.648560068772835 0.690250665183761 0.726116897562949 0.783336144375105 0.857052038870221 0.914634772342282 0.957514347037095 0.976218161683278 0.993789808917197
A 0.5 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 10000 0.237928571428571 0.806318181818182 4.20427083333333 0.873557540579833 0.69738581981098 0.727171717171717 0.758711288711289 0.81562019969278 0.886826427922318 0.941176470588235 0.978723404255319 1 1
X 0.5 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 1e+05 1.05271428571429 3.93974242424242 12.2597916666667 0.786049169559709 0.583114117863399 0.609798837402879 0.654958513349844 0.72400194557629 0.797863985889196 0.85831150642075 0.901528008009322 0.919337547761023 0.938627844458748
X 0.5 3.65e-4 0.3 0.3046 1.05e-6 0.1 1549 50000 0.551107142857143 2.06340909090909 7.37660416666667 0.814311900792533 0.607320003420363 0.640778395615452 0.684755199906715 0.749760093658439 0.821617718654193 0.888261190145732 0.931193893825473 0.953519043429487 0.96658829676071
